Jio Sponsored Pokemon Go Gyms’ Coordinates
32.709193,74.892738,Jammu
30.705298,76.800209,Chandigarh
30.695106,76.849977,Chandigarh
30.364205,78.070059,Dehradun
29.947644,78.075726,Haridwar
30.226799,74.955029,Bhatinda
29.90889,73.881184,Sri Ganganagar
29.692253,76.992968,Karnal, Haryana
29.390969,76.969276,Panipat
28.894204,76.597794,Rohtak
28.947844,77.675848,Meerut
29.001697,79.399399,Udham Singh Nagar
28.394658,79.456859,Bareilly
28.201298,76.847814,Alwar
26.738577,88.433998,Siliguri
26.157356,91.777939,Guwahati
25.57659,91.882137,Shillong
28.612647,76.989027,Delhi Area
28.579613,77.05618,Delhi Area
28.511502,77.041849,Delhi Area
28.463838,77.064859,Delhi Area
28.49636,77.09004,Delhi Area
28.502545,77.097394,Delhi Area
28.701798,77.134828,Delhi Area
28.540874,77.155148,Delhi Area
28.469687,77.307237,Delhi Area
28.464548,77.508091,Delhi Area
28.654003,77.436794,Delhi Area
28.574249,77.353391,Delhi Area
28.567951,77.326453,Delhi Area
28.634564,77.369515,Delhi Area
28.645088,77.334813,Delhi Area
28.660642,77.297599,Delhi Area
Including Ghaziabad, Faridabad & Noida.
26.854351,75.766833,Jaipur
26.480966,74.631311,Ajmer
26.28031,73.01926,Jodhpur
25.136946,75.855243,Kota
24.612701,73.703042,Udaipur
27.201081,78.008744,Agra
26.473115,80.353121,Kanpur
25.451955,81.833955,Allahabad
26.798107,80.896894,Lucknow Area
26.850253,80.941934,Lucknow Area
26.846315,80.987676,Lucknow Area
26.870075,80.997689,Lucknow Area
25.605464,85.075812,Patna
24.791572,84.999721,Gaya
23.684943,86.941536,Asansol
23.556244,87.274327,Durgapur
23.241323,87.868216,Bardhaman
22.763222,88.369866,Kolkata Area
22.71983,88.487457,Kolkata Area
22.629079,88.434395,Kolkata Area
22.615496,88.412078,Kolkata Area
22.584861,88.490379,Kolkata Area
22.579323,88.459951,Kolkata Area
22.562832,88.32334,Kolkata Area
22.552359,88.353433,Kolkata Area
22.532463,88.353289,Kolkata Area
22.518864,88.365286,Kolkata Area
22.516415,88.348762,Kolkata Area
22.516528,88.348967,Kolkata Area
22.519214,88.36516,Kolkata Area
22.518864,88.365286,Kolkata Area
22.473917,88.361438,Kolkata Area
22.461661,88.306539,Kolkata Area
22.456916,88.3057,Kolkata Area
25.00417,88.132958,Maldah
23.821005,86.469861,Dhanbad
23.664548,86.147378,Bokaro
23.363054,85.325401,Ranchi
22.227646,84.820374,Sundargarh
20.462655,85.910926,Cuttack
20.351153,85.825241,Bhubaneshwar
20.26802,85.843724,Bhubaneshwar
22.09376,82.12537,Bilaspur
21.255208,81.646378,Raipur
21.241442,81.684186,Raipur
21.217859,81.322534,Bhilai
26.209944,78.166636,Gwalior
23.124048,79.927532,Jabalpur
22.721125,75.87846,Indore
23.185624,77.417641,Bhopal
23.182662,77.455865,Bhopal
23.040026,72.531003,Ahmedabad
22.295088,73.164772,Vadodara
22.279342,70.777073,Rajkot
22.471225,70.049334,Jamnagar
22.36956,69.843561,Jamnagar
21.74893,72.136949,Bhavnagar
21.193772,72.798583,Surat
21.144701,72.757598,Surat
19.99062,73.762478,Nashik
19.960663,73.828358,Nashik
19.865795,75.349779,Aurangabad
16.860438,74.569847,Sangli
16.698867,74.23127,Kolhapur
18.591102,73.747511,Pune
18.596899,73.790473,Pune
18.561619,73.806913,Pune
18.554158,73.809801,Pune
18.561698,73.916567,Pune
18.551006,73.9376,Pune
18.518285,73.934649,Pune
18.50382,73.900686,Pune
18.504433,73.833276,Pune
19.455463,72.804064,Mumbai Area
19.295864,72.848856,Mumbai Area
19.223841,72.849995,Mumbai Area
19.184813,72.83479,Mumbai Area
19.115477,72.834367,Mumbai Area
19.088699,72.83765,Mumbai Area
19.055985,72.833404,Mumbai Area
19.012878,72.828053,Mumbai Area
18.99459,72.823817,Mumbai Area
18.967583,72.819806,Mumbai Area
19.061645,72.859967,Mumbai Area
19.054016,72.886575,Mumbai Area
19.085742,72.888119,Mumbai Area
19.107916,72.883693,Mumbai Area
19.099953,72.917238,Mumbai Area
19.203175,72.964826,Mumbai Area
19.208333,72.971111,Mumbai Area
19.221868,72.977218,Mumbai Area
19.23486,73.122471,Mumbai Area
19.226848,73.162517,Mumbai Area
19.165715,73.075101,Mumbai Area
19.125509,73.013654,Mumbai Area
19.012081,73.035488,Mumbai Area
18.993325,73.115488,Mumbai Area
17.495967,78.33836,Hyderabad
17.483283,78.393336,Hyderabad
17.481928,78.414327,Hyderabad
17.504396,78.478226,Hyderabad
17.476721,78.563879,Hyderabad
17.4365,78.367185,Hyderabad
17.455547,78.498778,Hyderabad
17.441436,78.499711,Hyderabad
17.423687,78.461525,Hyderabad
17.408222,78.439188,Hyderabad
17.404745,78.4071,Hyderabad
17.360964,78.427235,Hyderabad
17.43042,78.553273,Hyderabad
17.402048,78.571948,Hyderabad
17.401573,78.48577,Hyderabad
17.390108,78.490447,Hyderabad
17.373925,78.502397,Hyderabad
17.405065,78.514859,Hyderabad
17.397968,78.534028,Hyderabad
17.368005,78.53962,Hyderabad
17.36346,78.557755,Hyderabad
17.328876,78.553995,Hyderabad
17.322683,78.579811,Hyderabad
12.926722,77.514153,Bengaluru
12.926885,77.551185,Bengaluru
12.961189,77.509893,Bengaluru
12.96587,77.534805,Bengaluru
12.954823,77.567305,Bengaluru
12.93878,77.58497,Bengaluru
12.910284,77.586176,Bengaluru
12.87927,77.595336,Bengaluru
13.026575,77.592872,Bengaluru
13.031784,77.569896,Bengaluru
13.011729,77.554786,Bengaluru
12.997666,77.544167,Bengaluru
12.991239,77.571231,Bengaluru
12.98893,77.593027,Bengaluru
12.974178,77.617082,Bengaluru
12.96379,77.641363,Bengaluru
12.936425,77.62806,Bengaluru
12.911754,77.643208,Bengaluru
12.914322,77.677302,Bengaluru
12.949864,77.699135,Bengaluru
12.86538,77.656476,Bengaluru
13.06313,77.55942,Bengaluru
13.06355,77.591241,Bengaluru
13.045635,77.626537,Bengaluru
13.023264,77.636484,Bengaluru
13.013457,77.66186,Bengaluru
12.993234,77.662061,Bengaluru
12.996457,77.696764,Bengaluru
12.986791,77.736484,Bengaluru
12.979313,77.728368,Bengaluru
13.11503,80.103167,Chennai
